Player_ID,Name,Season,Season_Type,Age,Height_in_Inches,Weight_in_Pounds,Position,Games_Played,Minutes_Played,Field_Goals_Attempted,3_Point_Field_Goals_Attempted,Free_Throws_Attempted,Rebounds,Assists,Turnovers,Steals,Blocks,Personal_Fouls,Number_of_Ankle_Injuries,Number_of_Pectoral_Injuries,Number_of_Toe_Injuries,Number_of_Back_Injuries,Number_of_Knee_Injuries,Number_of_Finger_Injuries,Number_of_Hamstring_Injuries,Number_of_Groin_Injuries,Number_of_Nose_Injuries,Number_of_Wrist_Injuries,Number_of_Illnesses,Number_of_Thoracic_Injuries,Number_of_Abdominal_Injuries,Number_of_Adductor_Injuries,Number_of_Foot_Injuries,Number_of_Calf_Injuries,Number_of_Shoulder_Injuries,Number_of_Hip_Injuries,Number_of_Concussions,Number_of_Neck_Injuries,Number_of_Mouth_Injuries,Number_of_Quadriceps_Injuries,Number_of_Elbow_Injuries,Number_of_Achilles_Injuries,Number_of_Oblique_Injuries,Number_of_Eye_Injuries,Minutes_per_game,FG_Attempts_per_game,Rebounds_per_game,Assists_per_game,Turnovers_per_game,Steals_per_game,Blocks_per_game,Fouls_per_game,Cumulative_Load,Total_Injuries,Risk_Level
2544,LeBron James,2012,Preseason,27,81,250,Forward,7,183,78,9,29,35,41,16,14,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.142857142857142,11.142857142857142,5.0,5.857142857142857,2.2857142857142856,2.0,0.14285714285714285,1.0,183.0,0,Low
202693,Markieff Morris,2012,Preseason,23,81,245,Forward,7,155,77,11,22,42,12,11,7,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.142857142857142,11.0,6.0,1.7142857142857142,1.5714285714285714,1.0,0.5714285714285714,3.4285714285714284,155.0,0,Low
2544,LeBron James,2012,Regular,27,81,250,Forward,76,2877,1354,254,535,610,551,226,129,67,110,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.85526315789474,17.81578947368421,8.026315789473685,7.25,2.973684210526316,1.6973684210526316,0.881578947368421,1.4473684210526316,2877.0,1,Low
202693,Markieff Morris,2012,Regular,23,81,245,Forward,82,1837,653,134,127,396,108,104,77,54,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.402439024390244,7.963414634146342,4.829268292682927,1.3170731707317074,1.2682926829268293,0.9390243902439024,0.6585365853658537,2.548780487804878,1837.0,0,Low
2544,LeBron James,2012,Playoffs,27,81,250,Forward,23,960,432,96,175,193,152,70,41,18,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.73913043478261,18.782608695652176,8.391304347826088,6.608695652173913,3.0434782608695654,1.7826086956521738,0.782608695652174,1.8695652173913044,960.0,0,Low
2544,LeBron James,2013,Preseason,28,81,250,Forward,6,150,70,13,24,24,23,9,7,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,11.666666666666666,4.0,3.8333333333333335,1.5,1.1666666666666667,0.3333333333333333,1.6666666666666667,150.0,0,Low
202693,Markieff Morris,2013,Preseason,24,81,245,Forward,7,145,57,3,7,36,4,12,4,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.714285714285715,8.142857142857142,5.142857142857143,0.5714285714285714,1.7142857142857142,0.5714285714285714,0.2857142857142857,2.4285714285714284,145.0,0,Low
203458,Alex Len,2013,Preseason,21,84,250,Center,5,77,16,0,4,23,3,4,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4,3.2,4.6,0.6,0.8,0.0,0.6,3.6,77.0,0,Low
2544,LeBron James,2013,Regular,28,81,250,Forward,77,2902,1353,306,585,533,488,270,121,26,126,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.688311688311686,17.571428571428573,6.922077922077922,6.337662337662338,3.5064935064935066,1.5714285714285714,0.33766233766233766,1.6363636363636365,2902.0,3,Low-Medium
202693,Markieff Morris,2013,Regular,24,81,245,Forward,81,2153,845,108,327,485,144,147,68,51,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.580246913580247,10.432098765432098,5.987654320987654,1.7777777777777777,1.8148148148148149,0.8395061728395061,0.6296296296296297,2.8641975308641974,2153.0,0,Low
